Fecha,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs.
Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas
17/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,8.33,10.67,10.00,
18/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,8.33,10.67,10.00,
19/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,9.33,10.67,10.67,
22/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,10.00,11.67,11.00,
23/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,10.00,11.67,11.00,
24/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.00,11.67,11.67,
25/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.00,11.67,11.67,
26/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.00,11.67,11.67,
29/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.00,12.67,12.67,
30/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
31/07/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
01/08/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
02/08/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
05/08/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
07/08/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
08/08/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
09/08/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
19/08/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.00,11.67,
20/08/2024,Arpilla de 30 kg.,Zacatecas,Morelos: Central de Abasto de Cuautla,11.67,12.00,11.67,
21/08/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,11.67,12.00,11.67,
22/08/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,11.67,12.00,11.67,
23/08/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,12.00,12.67,12.67,
26/08/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,12.00,12.67,12.67,
27/08/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
28/08/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
29/08/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,11.67,12.67,12.67,
02/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,11.67,11.67,
03/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,11.67,11.67,
04/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,11.67,11.67,
05/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,11.67,11.67,
06/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,11.67,11.67,
09/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,11.67,11.67,
10/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.00,12.00,
11/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
12/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
13/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
17/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
18/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
19/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
20/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
23/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
24/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
25/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
26/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
27/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
30/09/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
02/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
03/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
04/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
07/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
08/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.00,12.67,12.00,
09/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.67,13.33,12.00,
10/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.67,13.33,12.00,
11/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.67,13.33,12.67,
14/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.67,13.33,12.67,
15/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,10.67,13.33,12.67,
16/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,13.33,18.33,15.00,
17/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,13.33,18.33,15.00,
18/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,15.00,18.33,15.00,
21/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,15.00,18.33,16.67,
22/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,15.00,18.33,16.67,
23/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
24/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
25/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
28/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
29/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
30/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
31/10/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
04/11/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
05/11/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
06/11/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,16.67,18.33,18.33,
08/11/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,18.33,20.00,20.00,
11/11/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,20.00,21.67,21.67,
12/11/2024,Arpilla de 30 kg.,Chihuahua,Morelos: Central de Abasto de Cuautla,20.00,21.67,21.67,
13/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
14/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
15/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
19/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
20/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
21/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
22/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
25/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
26/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,22.00,23.33,23.33,
27/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
28/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
29/11/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,23.33,23.33,
02/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,22.67,21.67,
03/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,22.67,21.67,
04/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,22.67,21.67,
05/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,21.67,22.67,21.67,
16/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,20.00,20.67,20.00,
17/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,20.00,20.67,20.00,
18/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,18.33,20.00,19.33,
19/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,18.33,20.00,19.33,
20/12/2024,Arpilla de 30 kg.,Guanajuato,Morelos: Central de Abasto de Cuautla,18.33,20.00,19.33,
02/01/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",18.00,20.00,18.00,
08/01/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",18.00,20.00,18.00,
15/01/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",28.00,34.00,32.00,
22/01/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",30.00,34.00,32.00,
29/01/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",28.00,32.00,30.00,
06/02/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",34.00,38.00,36.00,
12/02/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",34.00,36.00,34.00,
19/02/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",34.00,36.00,35.00,
26/02/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",34.00,38.00,36.00,
04/03/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",26.00,30.00,28.00,
11/03/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",24.00,28.00,26.00,
19/03/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",24.00,28.00,24.00,
25/03/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",25.00,28.00,25.00,
01/04/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",16.00,18.00,18.00,
08/04/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",16.00,18.00,18.00,
15/04/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",14.00,18.00,16.00,
22/04/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",12.00,16.00,14.00,
29/04/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",12.00,14.00,13.00,
06/05/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",12.00,14.00,12.00,
13/05/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",10.00,12.00,12.00,
20/05/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",12.00,14.00,12.00,
27/05/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",12.00,14.00,12.00,
03/06/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",13.00,14.00,13.00,
10/06/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",12.00,14.00,12.00,
17/06/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",12.00,14.00,12.00,
24/06/2024,Kilogramo,Morelos,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",12.00,16.00,14.00,
01/07/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",15.00,18.00,16.00,
08/07/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",18.00,22.00,20.00,
15/07/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",15.00,18.00,16.00,
22/07/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",16.00,20.00,18.00,
29/07/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",14.00,18.00,16.00,
05/08/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",16.00,18.00,18.00,
12/08/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",16.00,18.00,16.00,
19/08/2024,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",18.00,20.00,18.00,
26/08/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",14.00,18.00,16.00,
02/09/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",14.00,18.00,16.00,
09/09/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",14.00,16.00,15.00,
17/09/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",15.00,18.00,16.00,
23/09/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",16.00,18.00,16.00,
30/09/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",14.00,18.00,16.00,
07/10/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",15.00,18.00,17.00,
14/10/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",14.00,18.00,16.00,
21/10/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",22.00,26.00,24.00,
28/10/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",20.00,24.00,22.00,
04/11/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",18.00,22.00,20.00,
11/11/2024,Kilogramo,Chihuahua,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",22.00,26.00,24.00,
25/11/2024,Kilogramo,Guanajuato,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",24.00,26.00,25.00,
02/12/2024,Kilogramo,Guanajuato,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",24.00,26.00,25.00,
09/12/2024,Kilogramo,Guanajuato,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",22.00,25.00,23.00,
16/12/2024,Kilogramo,Guanajuato,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",24.00,26.00,24.00,
23/12/2024,Kilogramo,Guanajuato,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",25.00,28.00,26.00,
30/12/2024,Kilogramo,Guanajuato,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",25.00,28.00,28.00,
04/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
05/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
08/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,16.00,18.00,17.00,
09/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,17.00,19.00,18.00,
15/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,20.00,22.00,21.00,
Fecha,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs.
Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas
16/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,20.00,22.00,21.00,
17/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,20.00,22.00,21.00,
18/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,22.00,24.00,23.00,
19/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,22.00,24.00,23.00,
22/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,18.00,20.00,19.00,
23/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,18.00,20.00,19.00,
24/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
25/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
26/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,16.00,18.00,17.00,
29/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,16.00,18.00,17.00,
30/04/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
02/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
03/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
06/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
07/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
08/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
09/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
13/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,16.00,18.00,17.00,
14/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,16.00,18.00,17.00,
15/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
16/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
17/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
20/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
21/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
22/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
23/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
24/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
27/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
28/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
29/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
30/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
31/05/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
03/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
04/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,11.00,13.00,12.00,
05/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,10.00,12.00,11.00,
06/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,10.00,12.00,11.00,
07/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,8.00,10.00,9.00,
10/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,8.00,10.00,9.00,
11/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,9.00,11.00,10.00,
12/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,9.00,11.00,10.00,
13/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,10.00,12.00,11.00,
19/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,11.00,13.00,12.00,
20/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,11.00,13.00,12.00,
21/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,11.00,13.00,12.00,
24/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,10.00,12.00,11.00,
25/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,10.00,12.00,11.00,
26/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,10.00,12.00,11.00,
27/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,11.00,13.00,12.00,
28/06/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,11.00,13.00,12.00,
01/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,11.00,13.00,12.00,
02/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,11.00,13.00,12.00,
03/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
04/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
05/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,13.00,15.00,14.00,
08/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,10.00,12.00,11.00,
09/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,10.00,12.00,11.00,
10/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
11/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
12/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
15/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,16.00,18.00,17.00,
16/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,16.00,18.00,17.00,
17/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
18/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,15.00,17.00,16.00,
19/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
22/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
23/07/2024,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,14.00,16.00,15.00,
